Linie;KM;Abkuerzung Bahnhof;Haltestellen Name;Perrontyp;Perron Nummer;Kundengleis Nr.;Perronkantenlänge;Perronkantenhöhe;Bemerkung Höhe;Hilfstritt;Höhenverlauf;Material;Bemerkung Material;Kantenart;Bemerkung Kantenkrone;Auftritt;ErfMandant;FID;1_koord;2_koord;BPUIC;lod
703;23.249;ZSEB;Zurich Seebach;Mittelperron;2/3;3;220.76;P 55;;nicht vorhanden;konstant;Fertigelement;;Beton;;Gitterrost;SBB;35360289;47.418653742, 8.5453890834;47.4184127963,8.5424853081;8503007;http://lod.opentransportdata.swiss/didok/8503007
703;32.678;BUD;Buchs-Dallikon;Hausperron;1;1;220.29;P 55;;nicht vorhanden;konstant;Fertigelement;;Beton;;Beton;SBB;35314035;47.4531750811, 8.43796118831;47.4533884708,8.435057054;8503527;http://lod.opentransportdata.swiss/didok/8503527
703;39.178;WUER;Wurenlos;Aussenperron;3;3;225.21;P 55;;nicht vorhanden;konstant;Fertigelement;;Beton;;Gitterrost;SBB;140617706;47.4458870244, 8.35591347928;47.4458936595,8.35889933279;8503529;http://lod.opentransportdata.swiss/didok/8503529
703;42.716;WE;Wettingen;Hausperron;1;;22.05;<=P20;;nicht vorhanden;Karrenueberfahrten;Fertigelement;;Beton;;Kein;SBB;35339877;47.4594560106, 8.31615184167;47.459327534,8.31637456269;8503505;http://lod.opentransportdata.swiss/didok/8503505
704;39.176;WUER;Wurenlos;Hausperron;2;2;222.19;P 55;;nicht vorhanden;konstant;Fertigelement;;Beton;;Gitterrost;SBB;140618082;47.4458147836, 8.35593789116;47.4458217358,8.35888378284;8503529;http://lod.opentransportdata.swiss/didok/8503529
710;0.072;ZUE;Zurich HB;Mittelperron;16/17;16;95.62;P 55;;nicht vorhanden;konstant;Fertigelement;;Beton;;Gitterrost;SBB;35335962;47.3785528205, 8.53941342173;47.3788721804,8.53823786087;8503000;http://lod.opentransportdata.swiss/didok/8503000
710;0.072;ZUE;Zurich HB;Mittelperron;12/13;13;95.38;P 55;;nicht vorhanden;konstant;Fertigelement;;Beton;;Gitterrost;SBB;35328114;47.3783452797, 8.53929123465;47.3786618341,8.53811734136;8503000;http://lod.opentransportdata.swiss/didok/8503000
710;0.073;ZUE;Zurich HB;Aussenperron;3;3;95.04;P 55;;nicht vorhanden;konstant;Fertigelement;;Beton;;Beton;SBB;35362849;47.3776317688, 8.53885018027;47.3779456515,8.53767962197;8503000;http://lod.opentransportdata.swiss/didok/8503000
710;0.167;ZUE;Zurich HB;Mittelperron;10/11;10;69.19;P 55;;nicht vorhanden;konstant;Fertigelement;;Beton;;Beton;SBB;35348651;47.378440452, 8.537986279;47.3786708537,8.5371352104;8503000;http://lod.opentransportdata.swiss/didok/8503000
710;0.167;ZUE;Zurich HB;Mittelperron;12/13;13;69.28;P 55;;nicht vorhanden;konstant;Fertigelement;;Beton;;Gitterrost;SBB;35327791;47.3786618341, 8.53811734136;47.3788924099,8.53726508148;8503000;http://lod.opentransportdata.swiss/didok/8503000
710;0.167;ZUE;Zurich HB;Mittelperron;12/13;12;69.21;P 55;;nicht vorhanden;konstant;Fertigelement;;Beton;;Gitterrost;SBB;35344145;47.3785844763, 8.53807099791;47.37881498,8.5372196646;8503000;http://lod.opentransportdata.swiss/didok/8503000
710;0.168;ZUE;Zurich HB;Mittelperron;4/5;4;68.9;P 55;;nicht vorhanden;konstant;Fertigelement;;Beton;;Gitterrost;SBB;35363575;47.3780118098, 8.53771847633;47.3782410798,8.53687082001;8503000;http://lod.opentransportdata.swiss/didok/8503000
710;0.236;ZUE;Zurich HB;Mittelperron;6/7;6;68.92;P 55;;nicht vorhanden;konstant;Fertigelement;;Beton;;Beton;SBB;35355106;47.3783839564, 8.53696374894;47.3781544873,8.53781146926;8503000;http://lod.opentransportdata.swiss/didok/8503000
710;0.497;ZUE;Zurich HB;Mittelperron;6/7;7;2.01;P 55;;nicht vorhanden;konstant;Andere;;Andere;Holzplatten;Kein;SBB;35328995;47.3793843378, 8.53383646486;47.3793937818,8.53381378818;8503000;http://lod.opentransportdata.swiss/didok/8503000
710;3.978;ZAS;Zurich Altstetten;Mittelperron;6/7;;5.23;P 20;;nicht vorhanden;konstant;Fertigelement;;Beton;;Kein;SBB;151314736;47.391182475, 8.49145276563;47.3911987274,8.49138778451;8503001;http://lod.opentransportdata.swiss/didok/8503001
710;3.984;ZAS;Zurich Altstetten;Mittelperron;6/7;6;320.31;P 55;;nicht vorhanden;konstant;Fertigelement;;Beton;;Gitterrost;SBB;259192644;47.3911987274, 8.49138778451;47.392258449,8.48744285106;8503001;http://lod.opentransportdata.swiss/didok/8503001
710;7.393;SCHL;Schlieren;Hausperron;1;1;252.66;P 25;;nicht vorhanden;auslaufend;Mauerwerk;;Naturstein;;Kein;SBB;35310197;47.3993210682, 8.44873865847;47.3990802412,8.44541058965;8503509;http://lod.opentransportdata.swiss/didok/8503509
710;7.74;SCHL;Schlieren;Mittelperron;3/4;4;31.92;P 25;;nicht vorhanden;konstant;Mauerwerk;;Naturstein;;Kein;SBB;234953469;47.3991557221, 8.44414021717;47.3991242416,8.44372223929;8503509;http://lod.opentransportdata.swiss/didok/8503509
710;9.309;GLZB;Glanzenberg;Hausperron;1;1;321.36;P 55;;nicht vorhanden;konstant;Fertigelement;;Beton;;Gitterrost;SBB;35373283;47.3982996032, 8.42350502394;47.3989536219,8.4193584851;8503512;http://lod.opentransportdata.swiss/didok/8503512
710;10.735;DT;Dietikon;Mittelperron;5/6;5;320.15;P 55;;nicht vorhanden;konstant;Fertigelement;;Beton;;Beton;SBB;141600990;47.4032042064, 8.40684038812;47.4058975153,8.40534045748;8503508;http://lod.opentransportdata.swiss/didok/8503508
710;15.924;KLW;Killwangen-Spreitenbach;Mittelperron;5/6;;32.59;P 25;;nicht vorhanden;auslaufend;Mauerwerk;;Naturstein;;Kein;SBB;35360368;47.4328285221, 8.35664309085;47.4326866417,8.35701898259;8503506;http://lod.opentransportdata.swiss/didok/8503506
710;22.583;BD;Baden;Mittelperron;4/5;4;228.32;P 55;;nicht vorhanden;konstant;Andere;;Andere;;Gitterrost;SBB;35325465;47.4769547967, 8.30741980657;47.4749419345,8.30682240537;8503504;http://lod.opentransportdata.swiss/didok/8503504
710;22.657;BD;Baden;Mittelperron;2/3;2;14.03;<=P20;;nicht vorhanden;;Fertigelement;;Beton;;Kein;SBB;235908253;47.4775916632, 8.30777075677;47.4777177157,8.30777869307;8503504;http://lod.opentransportdata.swiss/didok/8503504
710;27.245;TG;Turgi;Hausperron;1;1;320.35;P 55;;nicht vorhanden;konstant;Fertigelement;;Beton;;Gitterrost;SBB;35318928;47.4911441171, 8.255739765;47.4923877733,8.25190524724;8503503;http://lod.opentransportdata.swiss/didok/8503503
710;31.073;BG;Brugg AG;Mittelperron;4/5;5;24.19;P 35;;nicht vorhanden;nicht konstant;Fertigelement;;Beton;;Kein;SBB;35318368;47.4821918942, 8.21052619696;47.4823510586,8.21074206843;8500309;http://lod.opentransportdata.swiss/didok/8500309
711;29.002;MTM;Mettmenstetten;Hausperron;1;1;40.89;P 35;;nicht vorhanden;konstant;Fertigelement;;Beton;;Kein;SBB;35360820;47.2432471822, 8.45756313035;47.2428876011,8.45767615938;8502225;http://lod.opentransportdata.swiss/didok/8502225
711;31.543;KNO;Knonau;Aussenperron;2;2;320.81;P 55;;nicht vorhanden;konstant;Fertigelement;;Beton;;Beton;SBB;35337323;47.221871423, 8.46606163155;47.2191726227,8.46756054713;8502226;http://lod.opentransportdata.swiss/didok/8502226
712;17.331;SBG;Sihlbrugg;Hausperron;1;;44.69;<=P20;15 cm;nicht vorhanden;nicht konstant;Ortsbeton;;Naturstein;;Kein;SBB;35323545;47.2386625676, 8.57724534358;47.2382873756,8.57703563447;8502207;http://lod.opentransportdata.swiss/didok/8502207
720;5.605;ZWOL;Zurich Wollishofen;Aussenperron;6;;240.2;P 25;;nicht vorhanden;konstant;Fertigelement;;Beton;;Kein;SBB;35345628;47.3492831532, 8.53376809879;47.3471420564,8.53419144704;8503009;http://lod.opentransportdata.swiss/didok/8503009
720;5.852;ZWOL;Zurich Wollishofen;Mittelperron;3/4;4;27.82;P 55;;nicht vorhanden;konstant;Fertigelement;;Beton;;Gitterrost;SBB;238763472;47.3470583185, 8.53400864534;47.3468095016,8.53404756746;8503009;http://lod.opentransportdata.swiss/didok/8503009
720;8.495;KIL;Kilchberg ZH;Hausperron;1;1;316.03;P 55;;nicht vorhanden;konstant;Fertigelement;;Beton;;Gitterrost;SBB;35371734;47.3256573869, 8.54753225835;47.3228821992,8.54843682059;8503200;http://lod.opentransportdata.swiss/didok/8503200
720;10.511;RUES;Ruschlikon;Aussenperron;2;2;320.76;P 55;;nicht vorhanden;konstant;Fertigelement;;Beton;;Gitterrost;SBB;35323938;47.3082152412, 8.5544798891;47.3054602223,8.55573893155;8503201;http://lod.opentransportdata.swiss/didok/8503201
720;10.744;RUES;Ruschlikon;Hausperron;1;1;85.84;P 55;;nicht vorhanden;konstant;Fertigelement;;Beton;;Gitterrost;SBB;152127133;47.3062346707, 8.55548966423;47.3054975357,8.55582710171;8503201;http://lod.opentransportdata.swiss/didok/8503201
720;11.85;TW;Thalwil;Mittelperron;5/6;5;63.78;P 25;;nicht vorhanden;konstant;Ortsbeton;;Naturstein;;Kein;SBB;35333251;47.2975914305, 8.56258359655;47.2971181394,8.56305972364;8503202;http://lod.opentransportdata.swiss/didok/8503202
720;11.866;TW;Thalwil;Mittelperron;3/4;3 / 4;66.34;P 25;;nicht vorhanden;Karrenueberfahrten;Mauerwerk;;Naturstein;;Kein;SBB;35315597;47.2975223174, 8.5628080527;47.2970461767,8.56333646573;8503202;http://lod.opentransportdata.swiss/didok/8503202
720;11.866;TW;Thalwil;Mittelperron;3/4;4;66.49;P 25;;nicht vorhanden;konstant;Mauerwerk;;Naturstein;;Kein;SBB;35357432;47.2975112277, 8.5627848115;47.2970207849,8.56328735065;8503202;http://lod.opentransportdata.swiss/didok/8503202
720;20.517;AU;Au ZH;Mittelperron;3/4;4;320.0;P 55;;nicht vorhanden;konstant;Fertigelement;;Beton;;Gitterrost;SBB;35312928;47.2472728006, 8.64102899773;47.2468913704,8.64521864259;8503205;http://lod.opentransportdata.swiss/didok/8503205
720;24.098;WAE;Wadenswil;Mittelperron;2/3;2;105.77;P 25;;nicht vorhanden;nicht konstant;Fertigelement;;Naturstein;;Kein;SBB;35355649;47.2283303645, 8.67602729319;47.2274942089,8.67668702643;8503206;http://lod.opentransportdata.swiss/didok/8503206
720;29.45;BAE;Bach SZ;Mittelperron;1/2;2;114.29;P 25;;nicht vorhanden;nicht konstant;Fertigelement;;Beton;;Kein;SBB;35356320;47.2010395201, 8.72819787329;47.20139276,8.72961387446;8503208;http://lod.opentransportdata.swiss/didok/8503208
720;29.482;BAE;Bach SZ;Mittelperron;1/2;1;81.75;P 25;;nicht vorhanden;nicht konstant;Fertigelement;;Beton;;Kein;SBB;35335856;47.2011719653, 8.72858421902;47.2014096293,8.72960487055;8503208;http://lod.opentransportdata.swiss/didok/8503208
720;33.61;PF;Pfaffikon SZ;Mittelperron;2/3;2;45.66;P 35;;nicht vorhanden;nicht konstant;Fertigelement;;Beton;;Kein;SBB;182649555;47.2030069011, 8.78040058345;47.2029749066,8.7810013164;8503209;http://lod.opentransportdata.swiss/didok/8503209
720;37.02;ALTD;Altendorf;Aussenperron;2;2;321.36;P 35;;nicht vorhanden;konstant;Fertigelement;;Beton;;Kein;SBB;35369923;47.1943260576, 8.82087343086;47.1938360249,8.82505266128;8503211;http://lod.opentransportdata.swiss/didok/8503211
720;39.417;LA;Lachen SZ;Mittelperron;2/3;3;320.48;P 55;;nicht vorhanden;konstant;Fertigelement;;Beton;;Andere;SBB;35344476;47.1895092617, 8.8506251854;47.1902395154,8.85471445914;8503220;http://lod.opentransportdata.swiss/didok/8503220
720;56.952;ZB;Ziegelbrucke;Mittelperron;7/8;7;336.39;P 55;;nicht vorhanden;konstant;Fertigelement;;Beton;;Gitterrost;SBB;35335589;47.1375151688, 9.05836100763;47.1356309464,9.06182995938;8503225;http://lod.opentransportdata.swiss/didok/8503225
720;57.108;ZB;Ziegelbrucke;Dienstperron;1;;83.34;<=P20;;nicht vorhanden;konstant;Ortsbeton;;Naturstein;;Kein;SBB;35331135;47.1363925675, 9.05968193537;47.1359276683,9.06054370346;8503225;http://lod.opentransportdata.swiss/didok/8503225
730;8.108;ZTB;Zurich Tiefenbrunnen;Hausperron;1;1;56.15;P 20;;nicht vorhanden;konstant;Fertigelement;;Beton;;Kein;SBB;35345983;47.3489096518, 8.56268481777;47.3484823089,8.56307614234;8503004;http://lod.opentransportdata.swiss/didok/8503004
730;9.37;ZK;Zollikon;Mittelperron;2/3;3;321.86;P 55;;nicht vorhanden;konstant;Fertigelement;;Beton;;Gitterrost;SBB;35312126;47.3386690765, 8.56874674162;47.3359778035,8.57030839481;8503100;http://lod.opentransportdata.swiss/didok/8503100
730;10.69;KGO;Kusnacht Goldbach;Aussenperron;2;2;321.14;P 55;;nicht vorhanden;konstant;Fertigelement;;Beton;;Gitterrost;SBB;35369822;47.3276090795, 8.5748806975;47.3252595409,8.57734784667;8503141;http://lod.opentransportdata.swiss/didok/8503141
730;11.65;KUES;Kusnacht ZH;Hilfskante;2;;141.12;P 25;;nicht vorhanden;Karrenueberfahrten;Fertigelement;;Beton;;Kein;SBB;35329752;47.3199288176, 8.58041583661;47.3187021772,8.58089275777;8503101;http://lod.opentransportdata.swiss/didok/8503101
730;13.387;ERLB;Erlenbach ZH;Mittelperron;2/3;3;220.91;P 55;;nicht vorhanden;konstant;Fertigelement;;Beton;;Beton;SBB;35314872;47.3065535143, 8.59123390388;47.3047834607,8.59255836002;8503102;http://lod.opentransportdata.swiss/didok/8503102
730;17.157;HERL;Herrliberg-Feldmeilen;Dienstperron;93;;271.97;P 35;;nicht vorhanden;konstant;Andere;Stahl;Andere;Stahl;Kein;SBB;241402292;47.2784121487, 8.61777088719;47.2773784185,8.62100149728;8503103;http://lod.opentransportdata.swiss/didok/8503103
730;22.349;UET;Uetikon;Mittelperron;2/3;2 / 3;319.8;P 55;;nicht vorhanden;konstant;Fertigelement;;Beton;;Gitterrost;SBB;35309511;47.2593375751, 8.67797599623;47.2581055389,8.68177595764;8503105;http://lod.opentransportdata.swiss/didok/8503105
730;23.57;MAEN;Mannedorf;Hausperron;1;1;256.14;P 55;;nicht vorhanden;konstant;Fertigelement;;Beton;;Beton;SBB;35312996;47.2539103876, 8.69159038501;47.252541622,8.69431218632;8503106;http://lod.opentransportdata.swiss/didok/8503106
730;26.4;STAE;Stafa;Mittelperron;3/4;3;318.87;P 55;;nicht vorhanden;konstant;Fertigelement;;Beton;;Beton;SBB;35353005;47.2407852579, 8.72055657819;47.2399934217,8.72458415796;8503107;http://lod.opentransportdata.swiss/didok/8503107
730;31.433;FB;Feldbach;Aussenperron;3;3;320.42;P 55;;nicht vorhanden;konstant;Fertigelement;;Beton;;Gitterrost;SBB;35371235;47.2394369602, 8.78375898412;47.2383269414,8.779860821;8503109;http://lod.opentransportdata.swiss/didok/8503109
730;33.635;KPT;Kempraten;Hausperron;1;1;311.07;P 55;;nicht vorhanden;konstant;Fertigelement;;Beton;;Gitterrost;SBB;263942088;47.2390053565, 8.81187315768;47.2380924855,8.81575647309;8503112;http://lod.opentransportdata.swiss/didok/8503112
735;54.306;BOL;Bollingen;Hausperron;1;;222.55;P 25;;nicht vorhanden;konstant;Fertigelement;;Beton;;Kein;SBB;35340675;47.2170121612, 8.88058136029;47.2175351863,8.87774564143;8503114;http://lod.opentransportdata.swiss/didok/8503114
736;68.526;GL;Glarus;Mittelperron;2;2;170.0;P 55;;nicht vorhanden;konstant;Fertigelement;;Beton;;Gitterrost;SBB;206621084;47.0406294727, 9.07153397144;47.039152457,9.0721130697;8503230;http://lod.opentransportdata.swiss/didok/8503230
736;75.762;NID;Nidfurn-Haslen;Hausperron;1;1;189.01;P 35;;nicht vorhanden;konstant;Fertigelement;;Beton;;Kein;SBB;35354686;46.9860652322, 9.05942046147;46.9848752735,9.05764624987;8503234;http://lod.opentransportdata.swiss/didok/8503234
736;78.759;LU;Luchsingen-Hatzingen;Hausperron;1;1;26.05;<=P20;10 cm;nicht vorhanden;nicht konstant;Fertigelement;;Beton;;Kein;SBB;35362882;46.9646063355, 9.03843957941;46.9644722393,9.0381589296;8503236;http://lod.opentransportdata.swiss/didok/8503236
736;84.412;LIN;Linthal;Hausperron;1;1;154.19;P 55;;nicht vorhanden;konstant;Fertigelement;;Beton;;Gitterrost;SBB;35372968;46.9258872285, 8.99807711411;46.9248123213,8.99679772573;8503239;http://lod.opentransportdata.swiss/didok/8503239
740;59.356;RW;Rapperswil SG;Mittelperron;6/7;;48.08;P 42;;nicht vorhanden;konstant;Ortsbeton;;Beton;;Beton;SBB;35345612;47.2244415708, 8.81695432235;47.224360614,8.81633121284;8503110;http://lod.opentransportdata.swiss/didok/8503110
740;59.415;RW;Rapperswil SG;Mittelperron;2/3;3;221.36;P 55;;nicht vorhanden;konstant;Fertigelement;;Beton;;Kein;SBB;35361370;47.2247727357, 8.81765739122;47.2243492536,8.81481127431;8503110;http://lod.opentransportdata.swiss/didok/8503110
740;59.441;RW;Rapperswil SG;Mittelperron;4/5;4;185.49;P 55;;nicht vorhanden;konstant;Fertigelement;;Beton;;Andere;SBB;35310543;47.2247433758, 8.8180199422;47.2244606597,8.81560679593;8503110;http://lod.opentransportdata.swiss/didok/8503110
740;68.361;BUB;Bubikon;Mittelperron;2/3;2;320.54;P 55;;nicht vorhanden;konstant;Fertigelement;;Beton;;Beton;SBB;35337796;47.2689896274, 8.82557554865;47.2710480211,8.82260972455;8503122;http://lod.opentransportdata.swiss/didok/8503122
740;74.287;WZ;Wetzikon ZH;Mittelperron;4/5;4;328.96;P 55;;nicht vorhanden;konstant;Fertigelement;;Beton;;Gitterrost;SBB;146404925;47.3162537899, 8.7937803358;47.3185877462,8.79110641595;8503123;http://lod.opentransportdata.swiss/didok/8503123
740;87.125;SCWE;Schwerzenbach ZH;Mittelperron;2/3;2;319.97;P 42;;nicht vorhanden;konstant;Ortsbeton;;Naturstein;;Kein;SBB;35352775;47.3836003129, 8.65999682511;47.3853239656,8.65660353731;8503127;http://lod.opentransportdata.swiss/didok/8503127
740;90.677;DUE;Dubendorf;Mittelperron;3/4;4;22.9;P 42;;nicht vorhanden;konstant;Ortsbeton;;Naturstein;;Kein;SBB;35346964;47.4013227796, 8.62090523826;47.401220883,8.62116887806;8503128;http://lod.opentransportdata.swiss/didok/8503128
742;22.442;NEU;Neuthal;Hausperron;1;1;106.15;P 30;;nicht vorhanden;auslaufend;Ortsbeton;;Beton;;Kein;SBB;125857193;47.3576544414, 8.86423212606;47.3584134591,8.86508433326;8503133;http://lod.opentransportdata.swiss/didok/8503133
745;99.663;ZMUS;Zurich HB Museumstrasse;Mittelperron;43/44;44;360.75;P 55;;nicht vorhanden;konstant;Ortsbeton;;Naturstein;;Beton;SBB;35342367;47.3796286198, 8.53662130644;47.3783897268,8.54102580916;8515163;http://lod.opentransportdata.swiss/didok/8515163
745;99.807;ZMUS;Zurich HB Museumstrasse;Aussenperron;18;18;94.04;P 55;;nicht vorhanden;konstant;Fertigelement;;Beton;;Gitterrost;SBB;35362833;47.3790171003, 8.53832297043;47.3787019333,8.53947849141;8515163;http://lod.opentransportdata.swiss/didok/8515163
745;106.762;STET;Stettbach;Mittelperron;1/2;2;324.07;P 55;;nicht vorhanden;konstant;Fertigelement;;Beton;;Kein;SBB;35323169;47.3956630966, 8.59548602137;47.3984445234,8.59674832557;8503147;http://lod.opentransportdata.swiss/didok/8503147
748;200.417;ZUE;Zurich HB;Mittelperron;31/32;32;532.53;P 55;;nicht vorhanden;konstant;Ortsbeton;;Beton;;Beton;SBB;50772237;47.3792950908, 8.53367488031;47.3774324871,8.54016914556;8503000;http://lod.opentransportdata.swiss/didok/8503000
750;9.258;ZFH;Zurich Flughafen;Mittelperron;3/4;4;459.37;P 55;;nicht vorhanden;konstant;Ortsbeton;;Beton;;Kein;SBB;35331822;47.4478703783, 8.5599352591;47.4508610874,8.56390243943;8503016;http://lod.opentransportdata.swiss/didok/8503016
750;9.258;ZFH;Zurich Flughafen;Mittelperron;1/2;2;472.9;P 55;;nicht vorhanden;konstant;Ortsbeton;;Beton;;Kein;SBB;35356339;47.4479100929, 8.5597643235;47.450982232,8.563824719;8503016;http://lod.opentransportdata.swiss/didok/8503016
751;2.021;ZWIP;Zurich Wipkingen;Mittelperron;1/2;1 / 2;61.04;P 30;;nicht vorhanden;konstant;Fertigelement;;Naturstein;;Kein;SBB;35374056;47.390585129, 8.52824592019;47.3911003133,8.52852534778;8503015;http://lod.opentransportdata.swiss/didok/8503015
751;2.082;ZWIP;Zurich Wipkingen;Mittelperron;1/2;1;194.82;P 42;inkl. 15 cm Hilfstritt;vorhanden;konstant;Fertigelement;;Andere;Stahl;Andere;SBB;35374075;47.3910997055, 8.5285277991;47.3927442912,8.52941835866;8503015;http://lod.opentransportdata.swiss/didok/8503015
751;4.859;ZOER;Zurich Oerlikon;Hausperron;1;1;99.61;P 55;;nicht vorhanden;konstant;Fertigelement;;Beton;;Beton;SBB;217491377;47.4121489723, 8.54570664806;47.4125119504,8.54691276125;8503006;http://lod.opentransportdata.swiss/didok/8503006
751;16.632;EF;Effretikon;Hausperron;1;1;143.17;P 55;;nicht vorhanden;konstant;Fertigelement;;Beton;;Gitterrost;SBB;199716031;47.424241642, 8.68576393901;47.4254225923,8.68651668264;8503305;http://lod.opentransportdata.swiss/didok/8503305
751;16.809;EF;Effretikon;Mittelperron;2/3;3;138.93;P 55;;nicht vorhanden;konstant;Fertigelement;;Beton;;Andere;SBB;35328013;47.4256521514, 8.68684911544;47.4268248595,8.68748485174;8503305;http://lod.opentransportdata.swiss/didok/8503305
751;16.948;EF;Effretikon;Mittelperron;2/3;2;6.83;P 25;;nicht vorhanden;auslaufend;Fertigelement;;Beton;;Kein;SBB;261355250;47.4268422216, 8.68741561594;47.4268988304,8.68744460741;8503305;http://lod.opentransportdata.swiss/didok/8503305
751;25.995;W;Winterthur;Zwischenperron;4/5;;311.07;P 55;;nicht vorhanden;konstant;Fertigelement;;Beton;;Gitterrost;SBB;35346636;47.4992439765, 8.72269080188;47.5017030878,8.72465947788;8506000;http://lod.opentransportdata.swiss/didok/8506000
751;26.023;W;Winterthur;Zwischenperron;6/7;7;289.93;P 55;;nicht vorhanden;konstant;Fertigelement;;Beton;;Gitterrost;SBB;35327438;47.499560025, 8.72262051968;47.501850341,8.72445507526;8506000;http://lod.opentransportdata.swiss/didok/8506000
751;26.289;W;Winterthur;Hausperron;1;1;109.87;P 55;;nicht vorhanden;konstant;Fertigelement;;Beton;;Beton;SBB;231071281;47.5014811563, 8.72480726443;47.502367158,8.72544970573;8506000;http://lod.opentransportdata.swiss/didok/8506000
751;26.306;W;Winterthur;Zwischenperron;4/5;4;50.5;P 55;;nicht vorhanden;konstant;Fertigelement;;Beton;;;SBB;231071286;47.5017030878, 8.72465947788;47.5021051581,8.72497132297;8506000;http://lod.opentransportdata.swiss/didok/8506000
752;7.095;OP;Opfikon;Mittelperron;1/2;2;246.28;P 55;;nicht vorhanden;konstant;Ortsbeton;;Naturstein;;Kein;SBB;35349971;47.4291710284, 8.56146861225;47.4313188967,8.56219630323;8503340;http://lod.opentransportdata.swiss/didok/8503340
